FIPS,year,region,region_st,stateab,State,St_TL_AA,St_TL_Wh,St_pAtt_AA,St_pAtt_Wh,St_STr_AA,St_STr_Wh,segpreBrown,pSt_TL_AA,pSt_TL_Wh,pSt_pAtt_AA,pSt_pAtt_Wh,pSt_STr_AA,pSt_STr_Wh,pSt_TL_AA_1,pSt_TL_AA_6,pSt_TL_AA_10,pSt_TL_AA_14,pSt_TL_Wh_1,pSt_TL_Wh_6,pSt_TL_Wh_10,pSt_TL_Wh_14,pSt_pAtt_AA_1,pSt_pAtt_AA_6,pSt_pAtt_AA_10,pSt_pAtt_AA_14,pSt_pAtt_Wh_1,pSt_pAtt_Wh_6,pSt_pAtt_Wh_10,pSt_pAtt_Wh_14,pSt_STr_AA_1,pSt_STr_AA_6,pSt_STr_AA_10,pSt_STr_AA_14,pSt_STr_Wh_1,pSt_STr_Wh_6,pSt_STr_Wh_10,pSt_STr_Wh_14,enrolage,drop_age,work_age,enrolage_6,drop_age_14,work_age_14,comyrs,comyrs_miss,childcom,childcom_miss,childcom_fill,comyrs_fill,pcomyrs,pchildcom
33,1945,1,Northeast,NH,New Hampshire,174.10001,174.10001,.87076396,.87076396,22.110268,22.110268,0,178.25621,178.19876,.8955186,.89502102,25.105598,25.118374,178.35995,178.68234,178.70467,178.51756,178.30914,178.67067,178.73131,178.58876,.89675736,.90130299,.90296161,.90286231,.89629138,.90104067,.90291679,.90308344,25.076611,24.856165,24.589197,24.24169,25.086147,24.848598,24.566866,24.203632,8,16,14,8,16,14,8,0,6,0,6,8,8.8828354,6.7385168
33,1946,1,Northeast,NH,New Hampshire,,,,,,,0,178.35995,178.30914,.89675736,.89629138,25.076611,25.086147,178.45062,178.70755,178.67752,178.43808,178.40685,178.70486,178.71471,178.52136,.89788628,.90188247,.90310156,.90256268,.89745492,.90166998,.90311873,.90285802,25.042587,24.796972,24.509871,24.142229,25.048824,24.785805,24.483698,24.100088,8,16,14,8,16,14,8,0,6,0,6,8,8.9423532,6.7982225
33,1947,1,Northeast,NH,New Hampshire,175.3,175.3,.91272104,.91272104,24.441536,24.441536,0,178.45062,178.40685,.89788628,.89745492,25.042587,25.048824,178.52818,178.71967,178.6373,178.3455,178.49184,178.72638,178.68542,178.4413,.89890522,.90235209,.90313172,.90215331,.89851165,.90219241,.9032138,.90252572,25.003532,24.732748,24.425512,24.037733,25.006409,24.717918,24.395437,23.991449,8,16,14,8,16,14,8,0,6,0,6,8,9.0030785,6.8599248
33,1948,1,Northeast,NH,New Hampshire,,,,,,,0,178.52818,178.49184,.89890522,.89851165,25.003532,25.006409,178.59265,178.71872,178.58397,178.23984,178.56416,178.73518,178.64345,178.34853,.89981437,.90271181,.90305191,.90163404,.89946151,.90260804,.90320206,.90208656,24.959444,24.66349,24.336117,23.928204,24.958899,24.644939,24.30208,23.877718,8,16,14,6,16,14,10,0,8,0,8,10,9.0650101,6.9236231
33,1949,1,Northeast,NH,New Hampshire,176.5,176.5,.91501415,.91501415,25.473366,25.473366,0,178.59265,178.56416,.89981437,.89946151,24.959444,24.958899,178.64404,178.70467,178.51756,178.12106,178.62375,178.73131,178.58876,178.24304,.90061361,.90296161,.90286231,.90100485,.9003045,.90291679,.90308344,.90154058,24.91032,24.589197,24.24169,23.813641,24.906296,24.566866,24.203632,23.758892,8,16,14,6,16,14,10,0,8,0,8,10,9.12815,6.9893179
33,1950,1,Northeast,NH,New Hampshire,,,,,,,0,178.64404,178.62375,.90061361,.9003045,24.91032,24.906296,178.68234,178.67752,178.43808,177.98921,178.67067,178.71471,178.52136,178.12486,.90130299,.90310156,.90256268,.90026581,.90104067,.90311873,.90285802,.90088773,24.856165,24.509871,24.142229,23.694042,24.848598,24.483698,24.100088,23.634974,8,16,14,6,16,14,10,0,8,0,8,10,9.1924963,7.0570092
33,1951,1,Northeast,NH,New Hampshire,176.7,176.7,.88511598,.88511598,25.012199,25.012199,0,178.68234,178.67067,.90130299,.90104067,24.856165,24.848598,178.70755,178.6373,178.3455,177.8443,178.70486,178.68542,178.4413,177.99399,.90188247,.90313172,.90215331,.89941686,.90166998,.9032138,.90252572,.90012801,24.796972,24.425512,24.037733,23.569414,24.785805,24.395437,23.991449,23.50596,8,16,14,6,16,14,10,0,8,0,8,10,9.2580509,7.1266971
33,1952,1,Northeast,NH,New Hampshire,,,,,,,0,178.70755,178.70486,.90188247,.90166998,24.796972,24.785805,178.71967,178.58397,178.23984,177.68626,178.72638,178.64345,178.34853,177.85042,.90235209,.90305191,.90163404,.89845806,.90219241,.90320206,.90208656,.89926147,24.732748,24.336117,23.928204,23.439749,24.717918,24.30208,23.877718,23.371851,8,16,14,6,16,14,10,0,8,0,8,10,9.3248119,7.1983814
33,1953,1,Northeast,NH,New Hampshire,176.3,176.3,.89619964,.89619964,25.819714,25.819714,0,178.71967,178.72638,.90235209,.90219241,24.732748,24.717918,178.71872,178.51756,178.12106,177.51517,178.73518,178.58876,178.24304,177.69414,.90271181,.90286231,.90100485,.89738935,.90260804,.90308344,.90154058,.89828807,24.66349,24.24169,23.813641,23.30505,24.644939,24.203632,23.758892,23.232649,8,16,14,6,16,14,10,0,8,0,8,10,9.3927803,7.2720618
33,1954,1,Northeast,NH,New Hampshire,,,,,,,0,178.71872,178.73518,.90271181,.90260804,24.66349,24.644939,178.70467,178.43808,177.98921,177.33096,178.73131,178.52136,178.12486,177.52518,.90296161,.90256268,.90026581,.89621079,.90291679,.90285802,.90088773,.89720786,24.589197,24.142229,23.694042,23.165318,24.566866,24.100088,23.634974,23.088356,6,16,14,6,16,14,10,0,8,0,8,10,9.461957,7.3477387
33,1955,1,Northeast,NH,New Hampshire,176,176,.89829546,.89829546,,,0,178.70467,178.73131,.90296161,.90291679,24.589197,24.566866,178.67752,178.3455,177.8443,177.13368,178.71471,178.4413,177.99399,177.34351,.90310156,.90215331,.89941686,.89492232,.90311873,.90252572,.90012801,.89602083,24.509871,24.037733,23.569414,23.020552,24.483698,23.991449,23.50596,22.938967,6,16,14,6,16,14,10,0,8,0,8,10,9.53234,7.4254127
33,1956,1,Northeast,NH,New Hampshire,,,,,,,0,178.67752,178.71471,.90310156,.90311873,24.509871,24.483698,178.6373,178.23984,177.68626,176.92331,178.68542,178.34853,177.85042,177.14914,.90313172,.90163404,.89845806,.89352405,.9032138,.90208656,.89926147,.89472693,24.425512,23.928204,23.439749,22.870752,24.395437,23.877718,23.371851,22.784483,6,16,14,6,16,14,10,0,8,0,8,10,9.6039305,7.5050821
33,1957,1,Northeast,NH,New Hampshire,176.2,176.2,.89046538,.89046538,,,0,178.6373,178.68542,.90313172,.9032138,24.425512,24.395437,178.58397,178.12106,177.51517,176.69983,178.64345,178.24304,177.69414,176.94206,.90305191,.90100485,.89738935,.89201581,.90320206,.90154058,.89828807,.89332616,24.336117,23.813641,23.30505,22.715918,24.30208,23.758892,23.232649,22.624903,6,16,14,6,16,14,10,0,8,0,8,10,9.6767292,7.5867491
33,1958,1,Northeast,NH,New Hampshire,,,,,,,0,178.58397,178.64345,.90305191,.90320206,24.336117,24.30208,178.51756,177.98921,177.33096,176.46329,178.58876,178.12486,177.52518,176.72231,.90286231,.90026581,.89621079,.89039773,.90308344,.90088773,.89720786,.89181852,24.24169,23.694042,23.165318,22.556051,24.203632,23.634974,23.088356,22.460234,6,16,14,6,16,14,10,0,8,0,8,10,9.7507334,7.6704116
33,1959,1,Northeast,NH,New Hampshire,178,178,.90280896,.90280896,,,0,178.51756,178.58876,.90286231,.90308344,24.24169,24.203632,178.43808,177.8443,177.13368,176.21365,178.52136,177.99399,177.34351,176.48985,.90256268,.89941686,.89492232,.88866979,.90285802,.90012801,.89602083,.89020407,24.142229,23.569414,23.020552,22.39115,24.100088,23.50596,22.938967,22.290468,6,16,14,6,16,14,10,0,8,0,8,10,9.8259459,7.7560716
33,1960,1,Northeast,NH,New Hampshire,,,,,,,0,178.43808,178.52136,.90256268,.90285802,24.142229,24.100088,178.3455,177.68626,176.92331,175.95093,178.4413,177.85042,177.14914,176.24467,.90215331,.89845806,.89352405,.88683194,.90252572,.89926147,.89472693,.88848275,24.037733,23.439749,22.870752,22.221214,23.991449,23.371851,22.784483,22.115608,6,16,14,6,16,14,10,0,8,0,8,10,9.9023657,7.8437271
33,1961,1,Northeast,NH,New Hampshire,,,,,,,0,178.3455,178.4413,.90215331,.90252572,24.037733,23.991449,178.23984,177.51517,176.69983,175.67511,178.34853,177.69414,176.94206,175.98683,.90163404,.89738935,.89201581,.88488424,.90208656,.89828807,.89332616,.88665462,23.928204,23.30505,22.715918,22.046244,23.877718,23.232649,22.624903,21.935654,6,16,14,6,16,14,10,0,8,0,8,10,9.9799938,7.9333787
33,1962,1,Northeast,NH,New Hampshire,,,,,,,0,178.23984,178.34853,.90163404,.90208656,23.928204,23.877718,178.12106,177.33096,176.46329,175.3862,178.24304,177.52518,176.72231,175.71626,.90100485,.89621079,.89039773,.88282663,.90154058,.89720786,.89181852,.88471961,23.813641,23.165318,22.556051,21.866241,23.758892,23.088356,22.460234,21.750608,6,16,14,6,16,14,10,0,8,0,8,10,10.058827,8.0250282
33,1963,1,Northeast,NH,New Hampshire,180.3,180.3,.91014975,.91014975,24.961802,24.961802,0,178.12106,178.24304,.90100485,.90154058,23.813641,23.758892,177.98921,177.13368,176.21365,,178.12486,177.34351,176.48985,,.90026581,.89492232,.88866979,,.90088773,.89602083,.89020407,,23.694042,23.020552,22.39115,,23.634974,22.938967,22.290468,,6,16,14,6,16,14,10,0,8,0,8,10,10.138869,8.1186724
33,1964,1,Northeast,NH,New Hampshire,,,,,,,0,177.98921,178.12486,.90026581,.90088773,23.694042,23.634974,177.8443,176.92331,175.95093,,177.99399,177.14914,176.24467,,.89941686,.89352405,.88683194,,.90012801,.89472693,.88848275,,23.569414,22.870752,22.221214,,23.50596,22.784483,22.115608,,6,16,14,6,16,12,10,0,6,0,6,10,10.220119,8.2143145
33,1965,1,Northeast,NH,New Hampshire,,,,,,,0,177.8443,177.99399,.89941686,.90012801,23.569414,23.50596,177.68626,176.69983,175.67511,,177.85042,176.94206,175.98683,,.89845806,.89201581,.88488424,,.89926147,.89332616,.88665462,,23.439749,22.715918,22.046244,,23.371851,22.624903,21.935654,,6,16,14,6,,,,1,,1,6,10,10.302575,8.3119526
33,1966,1,Northeast,NH,New Hampshire,,,,,,,0,177.68626,177.85042,.89845806,.89926147,23.439749,23.371851,177.51517,176.46329,175.3862,,177.69414,176.72231,175.71626,,.89738935,.89039773,.88282663,,.89828807,.89181852,.88471961,,23.30505,22.556051,21.866241,,23.232649,22.460234,21.750608,,6,16,14,6,,,,1,,1,6,10,10.386239,8.4115868
33,1967,1,Northeast,NH,New Hampshire,181.10001,181.10001,.88845932,.88845932,23.506395,23.506395,0,177.51517,177.69414,.89738935,.89828807,23.30505,23.232649,177.33096,176.21365,,,177.52518,176.48985,,,.89621079,.88866979,,,.89720786,.89020407,,,23.165318,22.39115,,,23.088356,22.290468,,,6,16,14,6,,,,1,,1,6,10,10.471109,8.513217
33,1968,1,Northeast,NH,New Hampshire,,,,,,,0,177.33096,177.52518,.89621079,.89720786,23.165318,23.088356,177.13368,175.95093,,,177.34351,176.24467,,,.89492232,.88683194,,,.89602083,.88848275,,,23.020552,22.221214,,,22.938967,22.115608,,,6,16,14,6,,,,1,,1,6,10,10.557188,8.6168442
33,1969,1,Northeast,NH,New Hampshire,179.89999,179.89999,.8877154,.8877154,22.620649,22.620649,0,177.13368,177.34351,.89492232,.89602083,23.020552,22.938967,176.92331,175.67511,,,177.14914,175.98683,,,.89352405,.88488424,,,.89472693,.88665462,,,22.870752,22.046244,,,22.784483,21.935654,,,6,16,14,6,,,,1,,1,6,10,10.644474,8.7224693
33,1970,1,Northeast,NH,New Hampshire,,,,,,,0,176.92331,177.14914,.89352405,.89472693,22.870752,22.784483,176.69983,175.3862,,,176.94206,175.71626,,,.89201581,.88282663,,,.89332616,.88471961,,,22.715918,21.866241,,,22.624903,21.750608,,,6,16,14,6,,,,1,,1,6,10,10.732967,8.8300886
33,1971,1,Northeast,NH,New Hampshire,176.2,176.2,.90749145,.90749145,21.273846,21.273846,0,176.69983,176.94206,.89201581,.89332616,22.715918,22.624903,176.46329,,,,176.72231,,,,.89039773,,,,.89181852,,,,22.556051,,,,22.460234,,,,6,16,14,6,,,,1,,1,6,10,10.822666,8.9397058
33,1972,1,Northeast,NH,New Hampshire,,,,,,,0,176.46329,176.72231,.89039773,.89181852,22.556051,22.460234,176.21365,,,,176.48985,,,,.88866979,,,,.89020407,,,,22.39115,,,,22.290468,,,,6,16,14,6,,,,1,,1,6,10,10.913574,9.0513191
33,1973,1,Northeast,NH,New Hampshire,177.2,177.2,.88713318,.88713318,23.486689,23.486689,0,176.21365,176.48985,.88866979,.89020407,22.39115,22.290468,175.95093,,,,176.24467,,,,.88683194,,,,.88848275,,,,22.221214,,,,22.115608,,,,6,16,14,,,,,1,,1,6,10,11.005689,9.1649284
33,1974,1,Northeast,NH,New Hampshire,,,,,,,0,175.95093,176.24467,.88683194,.88848275,22.221214,22.115608,175.67511,,,,175.98683,,,,.88488424,,,,.88665462,,,,22.046244,,,,21.935654,,,,6,16,14,,,,,1,,1,6,10,11.09901,9.2805347
33,1975,1,Northeast,NH,New Hampshire,,,,,,,0,175.67511,175.98683,.88488424,.88665462,22.046244,21.935654,175.3862,,,,175.71626,,,,.88282663,,,,.88471961,,,,21.866241,,,,21.750608,,,,6,16,14,,,,,1,,1,6,10,11.193541,9.3981371
33,1976,1,Northeast,NH,New Hampshire,,,,,,,0,175.3862,175.71626,.88282663,.88471961,21.866241,21.750608,,,,,,,,,,,,,,,,,,,,,,,,,6,16,14,,,,,1,,1,6,10,11.289277,9.5177355
34,1900,1,Northeast,NJ,New Jersey,,,,,,,0,187.65318,188.19736,.68625224,.6879434,40.811241,40.972427,187.5629,187.10867,186.74184,186.37196,188.04228,187.29108,186.71916,186.17307,.69328302,.72653204,.75084555,.77312726,.69484288,.72749418,.75140041,.77333784,40.449448,38.66935,37.279938,35.921322,40.589432,38.714317,37.26207,35.852352,,,,7,17,14,10,0,7,0,7,10,10.106779,7.2676148
34,1901,1,Northeast,NJ,New Jersey,,,,,,,0,187.5629,188.04228,.69328302,.69484288,40.449448,40.589432,187.47243,187.01726,186.64966,186.27902,187.88879,187.14566,186.58022,186.04057,.70018679,.73280084,.7566064,.77838022,.70161921,.73365527,.75706935,.77851456,40.089577,38.319111,36.937393,35.586487,40.209091,38.347267,36.905655,35.506569,,,,7,17,14,10,0,7,0,7,10,10.033115,7.2631569
34,1902,1,Northeast,NJ,New Jersey,,,,,,,0,187.47243,187.88879,.70018679,.70161921,40.089577,40.209091,187.38177,186.92563,186.55728,186.18587,187.73695,187.00189,186.44289,185.9097,.70696354,.73894274,.76224041,.78350627,.70827252,.7396934,.7626152,.78356826,39.731632,37.970791,36.596775,35.253571,39.831409,37.982876,36.551895,35.163441,,,,5,17,14,12,0,9,0,9,12,9.9616575,7.2602887
34,1903,1,Northeast,NJ,New Jersey,,,,,,,0,187.38177,187.73695,.70696354,.70827252,39.731632,39.831409,187.29092,186.83383,186.46471,186.09254,187.58672,186.85971,186.30716,185.78044,.71361339,.74495763,.76774734,.78850526,.7148028,.74560839,.76803803,.78849894,39.375614,37.624401,36.258087,34.922581,39.456387,37.621143,36.200794,34.822971,,,,5,16,14,11,0,9,0,9,11,9.8924065,7.2590113
34,1904,1,Northeast,NJ,New Jersey,,,,,,,0,187.29092,187.58672,.71361339,.7148028,39.375614,39.456387,187.19989,186.74184,186.37196,185.99902,187.43808,186.71916,186.17307,185.65279,.72013617,.75084555,.77312726,.79337734,.72121,.75140041,.77333784,.79330653,39.021519,37.279938,35.921322,34.593517,39.084023,37.26207,35.852352,34.485161,,,,5,16,14,11,0,9,0,9,11,9.8253593,7.2593231
34,1905,1,Northeast,NJ,New Jersey,188,188,.69680852,.69680852,,,0,187.19989,187.43808,.72013617,.72121,39.021519,39.084023,187.10867,186.64966,186.27902,185.9053,187.29108,186.58022,186.04057,185.52675,.72653204,.7566064,.77838022,.79812241,.72749418,.75706935,.77851456,.7979911,38.66935,36.937393,35.586487,34.26638,38.714317,36.905655,35.506569,34.150009,,,,7,16,14,9,0,7,0,7,9,9.760519,7.2612252
34,1906,1,Northeast,NJ,New Jersey,,,,,,,0,187.10867,187.29108,.72653204,.72749418,38.66935,38.714317,187.01726,186.55728,186.18587,185.81142,187.14566,186.44289,185.9097,185.40234,.73280084,.76224041,.78350627,.80274045,.73365527,.7626152,.78356826,.80255258,38.319111,36.596775,35.253571,33.94117,38.347267,36.551895,35.163441,33.817513,7,14,0,7,16,14,9,0,7,0,7,9,9.6978846,7.2647171
34,1907,1,Northeast,NJ,New Jersey,191.60001,191.60001,,,35.938225,35.938225,0,187.01726,187.14566,.73280084,.73365527,38.319111,38.347267,186.92563,186.46471,186.09254,185.71733,187.00189,186.30716,185.78044,185.27953,.73894274,.76774734,.78850526,.80723149,.7396934,.76803803,.78849894,.80699104,37.970791,36.258087,34.922581,33.617882,37.982876,36.200794,34.822971,33.487675,7,14,0,7,16,14,9,0,7,0,7,9,9.637455,7.2697988
34,1908,1,Northeast,NJ,New Jersey,188,188,.72978723,.72978723,,,0,186.92563,187.00189,.73894274,.7396934,37.970791,37.982876,186.83383,186.37196,185.99902,185.62303,186.85971,186.17307,185.65279,185.15834,.74495763,.77312726,.79337734,.81159562,.74560839,.77333784,.79330653,.81130642,37.624401,35.921322,34.593517,33.29652,37.621143,35.852352,34.485161,33.1605,5,14,0,7,16,14,9,0,7,0,7,9,9.5792322,7.2764702
34,1909,1,Northeast,NJ,New Jersey,184,184,,,,,0,186.83383,186.85971,.74495763,.74560839,37.624401,37.621143,186.74184,186.27902,185.9053,185.52856,186.71916,186.04057,185.52675,185.03876,.75084555,.77838022,.79812241,.81583279,.75140041,.77851456,.7979911,.81549883,37.279938,35.586487,34.26638,32.977085,37.26207,35.506569,34.150009,32.835979,5,14,0,7,16,14,9,0,7,0,7,9,9.5232143,7.2847319
34,1910,1,Northeast,NJ,New Jersey,183,183,.7661202,.7661202,,,0,186.74184,186.71916,.75084555,.75140041,37.279938,37.26207,186.64966,186.18587,185.81142,185.4339,186.58022,185.9097,185.40234,184.92079,.7566064,.78350627,.80274045,.81994289,.75706935,.78356826,.80255258,.8195681,36.937393,35.253571,33.94117,32.659573,36.905655,35.163441,33.817513,32.514114,5,14,0,7,16,14,9,0,7,0,7,9,9.4694033,7.2945833
34,1911,1,Northeast,NJ,New Jersey,187.8,187.8,.7582534,.7582534,,,0,186.64966,186.58022,.7566064,.75706935,36.937393,36.905655,186.55728,186.09254,185.71733,185.33905,186.44289,185.78044,185.27953,184.80444,.76224041,.78850526,.80723149,.82392603,.7626152,.78849894,.80699104,.82351434,36.596775,34.922581,33.617882,32.343987,36.551895,34.822971,33.487675,32.194912,7,14,0,7,16,14,9,0,7,0,7,9,9.4177971,7.3060246
34,1912,1,Northeast,NJ,New Jersey,183,183,.78907102,.78907102,,,0,186.55728,186.44289,.76224041,.7626152,36.596775,36.551895,186.46471,185.99902,185.62303,185.244,186.30716,185.65279,185.15834,184.6897,.76774734,.79337734,.81159562,.82778215,.76803803,.79330653,.81130642,.82733762,36.258087,34.593517,33.29652,32.030327,36.200794,34.485161,33.1605,31.878363,7,14,0,7,16,14,9,0,7,0,7,9,9.3683968,7.319056
34,1913,1,Northeast,NJ,New Jersey,183,183,.76939893,.76939893,,,0,186.46471,186.30716,.76774734,.76803803,36.258087,36.200794,186.37196,185.9053,185.52856,185.14876,186.17307,185.52675,185.03876,184.57658,.77312726,.79812241,.81583279,.83151138,.77333784,.7979911,.81549883,.83103776,35.921322,34.26638,32.977085,31.718594,35.852352,34.150009,32.835979,31.564476,7,17,14,7,16,14,9,0,7,0,7,9,9.3212023,7.3336773
34,1914,1,Northeast,NJ,New Jersey,183,183,.78743172,.78743172,,,0,186.37196,186.17307,.77312726,.77333784,35.921322,35.852352,186.27902,185.81142,185.4339,185.05333,186.04057,185.40234,184.92079,184.46509,.77838022,.80274045,.81994289,.83511364,.77851456,.80255258,.8195681,.83461493,35.586487,33.94117,32.659573,31.408785,35.506569,33.817513,32.514114,31.253244,7,17,14,7,16,14,9,0,7,0,7,9,9.2762127,7.3498883
34,1915,1,Northeast,NJ,New Jersey,,,,,,,0,186.27902,186.04057,.77838022,.77851456,35.586487,35.506569,186.18587,185.71733,185.33905,184.9577,185.9097,185.27953,184.80444,184.35519,.78350627,.80723149,.82392603,.83858883,.78356826,.80699104,.82351434,.83806896,35.253571,33.617882,32.343987,31.100899,35.163441,33.487675,32.194912,30.944674,7,17,14,7,16,14,9,0,7,0,7,9,9.2334299,7.3676891
34,1916,1,Northeast,NJ,New Jersey,,,,,,,0,186.18587,185.9097,.78350627,.78356826,35.253571,35.163441,186.09254,185.62303,185.244,184.86189,185.78044,185.15834,184.6897,184.2469,.78850526,.81159562,.82778215,.84193707,.78849894,.81130642,.82733762,.84139997,34.922581,33.29652,32.030327,30.794941,34.822971,33.1605,31.878363,30.638758,7,17,14,7,16,14,9,0,7,0,7,9,9.192853,7.3870807
34,1917,1,Northeast,NJ,New Jersey,185,185,.75405407,.75405407,35.5718,35.5718,0,186.09254,185.78044,.78850526,.78849894,34.922581,34.822971,185.99902,185.52856,185.14876,184.76588,185.65279,185.03876,184.57658,184.14024,.79337734,.81583279,.83151138,.84515834,.79330653,.81549883,.83103776,.84460801,34.593517,32.977085,31.718594,30.490908,34.485161,32.835979,31.564476,30.335501,7,16,14,7,16,14,9,0,7,0,7,9,9.1544819,7.4080615
34,1918,1,Northeast,NJ,New Jersey,,,,,,,0,185.99902,185.65279,.79337734,.79330653,34.593517,34.485161,185.9053,185.4339,185.05333,184.66971,185.52675,184.92079,184.46509,184.03519,.79812241,.81994289,.83511364,.84825259,.7979911,.8195681,.83461493,.84769297,34.26638,32.659573,31.408785,30.188801,34.150009,32.514114,31.253244,30.034903,7,16,14,7,16,14,9,0,7,0,7,9,9.1183157,7.4306326
34,1919,1,Northeast,NJ,New Jersey,189,189,.80052912,.80052912,35.492302,35.492302,0,185.9053,185.52675,.79812241,.7979911,34.26638,34.150009,185.81142,185.33905,184.9577,184.57332,185.40234,184.80444,184.35519,183.93175,.80274045,.82392603,.83858883,.85121989,.80255258,.82351434,.83806896,.85065484,33.94117,32.343987,31.100899,29.888618,33.817513,32.194912,30.944674,29.736963,7,16,14,7,16,14,9,0,7,0,7,9,9.0843563,7.454793
34,1920,1,Northeast,NJ,New Jersey,,,,,,,0,185.81142,185.40234,.80274045,.80255258,33.94117,33.817513,185.71733,185.244,184.86189,184.47673,185.27953,184.6897,184.2469,183.82991,.80723149,.82778215,.84193707,.85406017,.80699104,.82733762,.84139997,.85349369,33.617882,32.030327,30.794941,29.590361,33.487675,31.878363,30.638758,29.441681,7,16,14,7,16,14,9,0,7,0,7,9,9.0526018,7.4805436
34,1921,1,Northeast,NJ,New Jersey,189,189,.82539684,.82539684,34.50922,34.50922,0,185.71733,185.27953,.80723149,.80699104,33.617882,33.487675,185.62303,185.14876,184.76588,184.37997,185.15834,184.57658,184.14024,183.72971,.81159562,.83151138,.84515834,.8567735,.81130642,.83103776,.84460801,.85620946,33.29652,31.718594,30.490908,29.294029,33.1605,31.564476,30.335501,29.149055,7,16,14,7,16,14,9,0,7,0,7,9,9.0230532,7.5078845
34,1922,1,Northeast,NJ,New Jersey,,,,,,,0,185.62303,185.15834,.81159562,.81130642,33.29652,33.1605,185.52856,185.05333,184.66971,184.28302,185.03876,184.46509,184.03519,183.6311,.81583279,.83511364,.84825259,.85935986,.81549883,.83461493,.84769297,.8588022,32.977085,31.408785,30.188801,28.999624,32.835979,31.253244,30.034903,28.859089,7,16,14,7,16,14,9,0,7,0,7,9,8.9957104,7.5368147
34,1923,1,Northeast,NJ,New Jersey,188,188,.8382979,.8382979,34.393326,34.393326,0,185.52856,185.03876,.81583279,.81549883,32.977085,32.835979,185.4339,184.9577,184.57332,184.18587,184.92079,184.35519,183.93175,183.53412,.81994289,.83858883,.85121989,.86181921,.8195681,.83806896,.85065484,.86127192,32.659573,31.100899,29.888618,28.707144,32.514114,30.944674,29.736963,28.571779,7,16,14,7,16,14,9,0,7,0,7,9,8.9705734,7.5673351
34,1924,1,Northeast,NJ,New Jersey,,,,,,,0,185.4339,184.92079,.81994289,.8195681,32.659573,32.514114,185.33905,184.86189,184.47673,184.08855,184.80444,184.2469,183.82991,183.43874,.82392603,.84193707,.85406017,.8641516,.82351434,.84139997,.85349369,.86361855,32.343987,30.794941,29.590361,28.416588,32.194912,30.638758,29.441681,28.28713,7,16,14,7,16,14,9,0,7,0,7,9,8.9476414,7.5994458
34,1925,1,Northeast,NJ,New Jersey,186.5,186.5,.80214483,.80214483,33.915207,33.915207,0,185.33905,184.80444,.82392603,.82351434,32.343987,32.194912,185.244,184.76588,184.37997,183.991,184.6897,184.14024,183.72971,183.345,.82778215,.84515834,.8567735,.86635697,.82733762,.84460801,.85620946,.8658421,32.030327,30.490908,29.294029,28.127958,31.878363,30.335501,29.149055,28.005136,7,16,14,7,16,14,9,0,7,0,7,9,8.9269171,7.6331458
34,1926,1,Northeast,NJ,New Jersey,,,,,,,0,185.244,184.6897,.82778215,.82733762,32.030327,31.878363,185.14876,184.66971,184.28302,183.89328,184.57658,184.03519,183.6311,183.25285,.83151138,.84825259,.85935986,.86843538,.83103776,.84769297,.8588022,.86794269,31.718594,30.188801,28.999624,27.841253,31.564476,30.034903,28.859089,27.725803,7,16,14,7,16,14,9,0,7,0,7,9,8.9083967,7.6684361
34,1927,1,Northeast,NJ,New Jersey,188,188,.83138299,.83138299,32.053139,32.053139,0,185.14876,184.57658,.83151138,.83103776,31.718594,31.564476,185.05333,184.57332,184.18587,183.79538,184.46509,183.93175,183.53412,183.16231,.83511364,.85121989,.86181921,.87038684,.83461493,.85065484,.86127192,.86992019,31.408785,29.888618,28.707144,27.556473,31.253244,29.736963,28.571779,27.449127,7,16,14,7,16,14,9,0,7,0,7,9,8.8920832,7.7053161
34,1928,1,Northeast,NJ,New Jersey,,,,,,,0,185.05333,184.46509,.83511364,.83461493,31.408785,31.253244,184.9577,184.47673,184.08855,183.69727,184.35519,183.82991,183.43874,183.07339,.83858883,.85406017,.8641516,.87221128,.83806896,.85349369,.86361855,.87177467,31.100899,29.590361,28.416588,27.273621,30.944674,29.441681,28.28713,27.175108,7,16,14,7,16,14,9,0,7,0,7,9,8.8779745,7.7437863
34,1929,1,Northeast,NJ,New Jersey,188.39999,188.39999,.83704883,.83704883,31.176664,31.176664,0,184.9577,184.35519,.83858883,.83806896,31.100899,30.944674,184.86189,184.37997,183.991,183.59898,184.2469,183.72971,183.345,182.9861,.84193707,.8567735,.86635697,.8739087,.84139997,.85620946,.8658421,.87350607,30.794941,29.294029,28.127958,26.992693,30.638758,29.149055,28.005136,26.903748,7,16,14,7,16,14,9,0,7,0,7,9,8.8660717,7.7838464
34,1930,1,Northeast,NJ,New Jersey,,,,,,,0,184.86189,184.2469,.84193707,.84139997,30.794941,30.638758,184.76588,184.28302,183.89328,183.50049,184.14024,183.6311,183.25285,182.90042,.84515834,.85935986,.86843538,.87547916,.84460801,.8588022,.86794269,.87511444,30.490908,28.999624,27.841253,26.713688,30.335501,28.859089,27.725803,26.635044,7,16,14,7,16,14,9,0,7,0,7,9,8.8563757,7.8254962
